time_seconds,group,isc_mean,ci_low,ci_high,n,isc_definition,segment_label
159.0,TD,0.08590517930901774,-0.008331623902499558,0.18014198252053504,,within_group_loo,Neutral
159.0,ASD,-0.002904795219407026,-0.11141922427937616,0.10560963384056211,,within_group_loo,Neutral
159.5,TD,0.09422260445469645,-0.010038607248229442,0.19848381615762234,,within_group_loo,Neutral
159.5,ASD,0.10917380955132878,-0.003453397221271484,0.22180101632392907,,within_group_loo,Neutral
160.0,TD,0.08802409675980986,-0.03058522512293123,0.20663341864255097,,within_group_loo,Neutral
160.0,ASD,0.10066413819862419,-0.01866181670531028,0.21999009310255865,,within_group_loo,Neutral
160.5,TD,0.09153389140447916,-0.014089424973167175,0.1971572077821255,,within_group_loo,Neutral
160.5,ASD,0.11983905597799747,0.004213053134353106,0.23546505882164184,,within_group_loo,Neutral
161.0,TD,0.1581823176234412,0.045285309348480254,0.27107932589840217,,within_group_loo,Neutral
161.0,ASD,0.04905331191428937,-0.03874137771885913,0.13684800154743787,,within_group_loo,Neutral
161.5,TD,0.15466294767469105,0.0486623502429816,0.2606635451064005,,within_group_loo,Neutral
161.5,ASD,0.010001588937303341,-0.10225797507676813,0.12226115295137481,,within_group_loo,Neutral
162.0,TD,0.1731124302822451,0.06530270168508655,0.28092215887940364,,within_group_loo,Neutral
162.0,ASD,-0.0226931478792122,-0.13418129930144476,0.08879500354302036,,within_group_loo,Neutral
162.5,TD,0.12855787584509715,0.015012764788794777,0.24210298690139953,,within_group_loo,Neutral
162.5,ASD,0.01824430573945535,-0.10907889249715161,0.1455675039760623,,within_group_loo,Neutral
163.0,TD,0.12038938788601808,0.015901033286177202,0.22487774248585896,,within_group_loo,Neutral
163.0,ASD,0.050480888698135384,-0.07148102962778573,0.1724428070240565,,within_group_loo,Neutral
163.5,TD,0.03243934044788123,-0.0808113175412836,0.14568999843704605,,within_group_loo,Neutral
163.5,ASD,0.07418849309148295,-0.05032962052696391,0.19870660670992982,,within_group_loo,Neutral
164.0,TD,0.0713313038431616,-0.029901936863787046,0.17256454455011022,,within_group_loo,Neutral
164.0,ASD,0.10970952589297839,0.002818838265966947,0.21660021351998981,,within_group_loo,Neutral
164.5,TD,0.13258767906297017,0.014572042389698364,0.25060331573624195,,within_group_loo,Neutral
164.5,ASD,0.13992082449386203,0.018790473944397285,0.26105117504332676,,within_group_loo,Neutral
165.0,TD,0.1124365190423535,-0.009877729298418111,0.23475076738312511,,within_group_loo,Neutral
165.0,ASD,0.1353516155291664,0.01346573745490133,0.2572374936034315,,within_group_loo,Neutral
165.5,TD,0.11707549097811308,-0.0014439810692005867,0.23559496302542676,,within_group_loo,Neutral
165.5,ASD,0.1217126194561096,0.021452752514787482,0.22197248639743172,,within_group_loo,Neutral
166.0,TD,-0.0015520045482474547,-0.09640709831463087,0.09330308921813596,,within_group_loo,Neutral
166.0,ASD,-0.08255188105185561,-0.1707768095358495,0.005673047432138298,,within_group_loo,Neutral
166.5,TD,0.1808200126260835,0.06781715153270193,0.293822873719465,,within_group_loo,Neutral
166.5,ASD,0.05215207469313998,-0.04953437532902066,0.15383852471530063,,within_group_loo,Neutral
167.0,TD,0.1714473920396611,0.050513564710520084,0.2923812193688021,,within_group_loo,Neutral
167.0,ASD,0.09594867251733886,-0.022591429792287718,0.21448877482696543,,within_group_loo,Neutral
167.5,TD,0.17529055631094675,0.06966628518463612,0.2809148274372574,,within_group_loo,Neutral
167.5,ASD,0.09415815970677813,-0.024781305126638314,0.21309762454019457,,within_group_loo,Neutral
168.0,TD,0.20328197235718976,0.08774560786559484,0.3188183368487847,,within_group_loo,Neutral
168.0,ASD,0.1295668028941866,0.02566006049515865,0.23347354529321454,,within_group_loo,Neutral
168.5,TD,0.2568898761774199,0.1380357776482089,0.37574397470663085,,within_group_loo,Neutral
168.5,ASD,0.1670223849054977,0.040204904789282764,0.29383986502171267,,within_group_loo,Neutral
169.0,TD,0.24024396699369432,0.12323575018262338,0.35725218380476526,,within_group_loo,Neutral
169.0,ASD,0.15776641849121079,0.03441839365982219,0.2811144433225994,,within_group_loo,Neutral
169.5,TD,0.13218517931321952,0.024083003567525935,0.2402873550589131,,within_group_loo,Neutral
169.5,ASD,0.11227812037602652,0.0002848255995281379,0.2242714151525249,,within_group_loo,Neutral
170.0,TD,0.049966881228302305,-0.06507091735914164,0.16500467981574626,,within_group_loo,Neutral
170.0,ASD,0.05428813419851061,-0.05652790643036802,0.16510417482738926,,within_group_loo,Neutral
170.5,TD,0.08302700803471531,-0.013986501806719606,0.18004051787615022,,within_group_loo,Neutral
170.5,ASD,0.03383976004758047,-0.07893807025782812,0.14661759035298907,,within_group_loo,Neutral
171.0,TD,0.10305084196850454,-0.007490961125512771,0.21359264506252185,,within_group_loo,Neutral
171.0,ASD,0.0638610530696243,-0.045219627567343365,0.17294173370659194,,within_group_loo,Neutral
171.5,TD,0.14179207303416538,0.03384920272187403,0.24973494334645674,,within_group_loo,Neutral
171.5,ASD,0.12442711202772451,-0.0004857674926231209,0.24933999154807213,,within_group_loo,Neutral
172.0,TD,0.1444208686259005,0.0439373153330926,0.24490442191870843,,within_group_loo,Neutral
172.0,ASD,0.08114355695130217,-0.047032688897716377,0.2093198028003207,,within_group_loo,Neutral
172.5,TD,0.1830679595054962,0.07243933652512718,0.2936965824858652,,within_group_loo,Neutral
172.5,ASD,0.09940009623306398,-0.013167433869675144,0.2119676263358031,,within_group_loo,Neutral
173.0,TD,0.160874564982912,0.03892599725116411,0.28282313271465986,,within_group_loo,Neutral
173.0,ASD,0.09779194582955562,-0.035076671997652256,0.23066056365676352,,within_group_loo,Neutral
173.5,TD,0.1983487337486542,0.07412053063079842,0.32257693686650996,,within_group_loo,Neutral
173.5,ASD,0.10351463248085647,-0.024292525413162055,0.231321790374875,,within_group_loo,Neutral
174.0,TD,0.132991152931453,0.019040143964285314,0.24694216189862067,,within_group_loo,Neutral
174.0,ASD,0.013902620206919352,-0.10122807875902479,0.12903331917286348,,within_group_loo,Neutral
174.5,TD,0.07132255843890255,-0.043451980043094626,0.1860970969208997,,within_group_loo,Neutral
174.5,ASD,-0.03632201837054798,-0.14002136379687258,0.06737732705577662,,within_group_loo,Neutral
175.0,TD,0.10567547829686033,-0.025992696966979645,0.2373436535607003,,within_group_loo,Neutral
175.0,ASD,-0.008065804601041358,-0.13094059778872247,0.11480898858663974,,within_group_loo,Neutral
175.5,TD,0.21109483662711423,0.08536767968560766,0.3368219935686208,,within_group_loo,Neutral
175.5,ASD,0.08914893804543372,-0.04033523713343656,0.218633113224304,,within_group_loo,Neutral
176.0,TD,0.21723861126860283,0.10832610242502094,0.3261511201121847,,within_group_loo,Mentalizing
176.0,ASD,0.056680567735692106,-0.07302551760698,0.18638665307836422,,within_group_loo,Mentalizing
176.5,TD,0.1396466097896874,0.020135328319110024,0.2591578912602648,,within_group_loo,Mentalizing
176.5,ASD,0.11828081814754503,-0.0038363695654378416,0.2403980058605279,,within_group_loo,Mentalizing
177.0,TD,0.11070553496367287,-0.010542920554124133,0.23195399048146986,,within_group_loo,Mentalizing
177.0,ASD,0.09155234228800081,-0.03163893562603631,0.21474362020203794,,within_group_loo,Mentalizing
177.5,TD,0.03566324905587364,-0.07424400208493767,0.14557050019668497,,within_group_loo,Neutral
177.5,ASD,0.04706903603846002,-0.06371080145700288,0.1578488735339229,,within_group_loo,Neutral
178.0,TD,0.24227176397630307,0.13733866204178202,0.3472048659108241,,within_group_loo,Neutral
178.0,ASD,0.16291365669969526,0.047497103241945615,0.2783302101574449,,within_group_loo,Neutral
178.5,TD,0.32529322207600353,0.21124516119448247,0.4393412829575246,,within_group_loo,Mentalizing
178.5,ASD,0.1630250609358508,0.0434860959308373,0.2825640259408643,,within_group_loo,Mentalizing
179.0,TD,0.3945651064924339,0.28796674726828675,0.5011634657165811,,within_group_loo,Mentalizing
179.0,ASD,0.16542232477804897,0.062164828670346894,0.26867982088575104,,within_group_loo,Mentalizing
179.5,TD,0.2793711543343734,0.17714792001356802,0.3815943886551787,,within_group_loo,Mentalizing
179.5,ASD,0.1190353636374336,0.015107063559267414,0.22296366371559978,,within_group_loo,Mentalizing
180.0,TD,0.10124676693459704,-0.014403962208108856,0.21689749607730294,,within_group_loo,Mentalizing
180.0,ASD,0.03892879830247124,-0.06376735593269814,0.14162495253764062,,within_group_loo,Mentalizing
180.5,TD,0.10074364670875359,-0.018885430328103817,0.220372723745611,,within_group_loo,Mentalizing
180.5,ASD,0.08006599482660395,-0.02580402728912297,0.18593601694233086,,within_group_loo,Mentalizing
181.0,TD,0.10034981462698665,-0.006649387050679509,0.2073490163046528,,within_group_loo,Neutral
181.0,ASD,0.13168925935169817,0.012260442445202954,0.2511180762581934,,within_group_loo,Neutral
181.5,TD,0.15182479656749362,0.042042380888358655,0.2616072122466286,,within_group_loo,Neutral
181.5,ASD,0.13275461511693776,0.008733125067569444,0.25677610516630606,,within_group_loo,Neutral
182.0,TD,0.11338955012631358,-0.0004059823678742164,0.22718508262050136,,within_group_loo,Neutral
182.0,ASD,0.10784344541092353,-0.021124260396669287,0.23681115121851634,,within_group_loo,Neutral
182.5,TD,0.13326984411048867,0.028032751980434756,0.2385069362405426,,within_group_loo,Neutral
182.5,ASD,0.0938352425209994,-0.02992935977833039,0.21759984482032918,,within_group_loo,Neutral
183.0,TD,0.12348531772833543,0.029237737351301737,0.2177328981053691,,within_group_loo,Neutral
183.0,ASD,0.08391212007262147,-0.03453899360833339,0.20236323375357634,,within_group_loo,Neutral
183.5,TD,0.13038781779915434,0.033582417320351166,0.22719321827795752,,within_group_loo,Neutral
183.5,ASD,0.11096510017285799,0.0009441405841784933,0.22098605976153748,,within_group_loo,Neutral
184.0,TD,0.07358133843613207,-0.02863085992610344,0.17579353679836757,,within_group_loo,Neutral
184.0,ASD,0.12126715938245645,0.008808938768203642,0.23372537999670928,,within_group_loo,Neutral
184.5,TD,0.11640573182274919,0.018596575712015978,0.2142148879334824,,within_group_loo,Neutral
184.5,ASD,0.13267830463648808,0.019793273294944763,0.2455633359780314,,within_group_loo,Neutral
185.0,TD,0.22370971333731324,0.10410483018344178,0.3433145964911847,,within_group_loo,Neutral
185.0,ASD,0.11209498586833976,0.003250771245130027,0.22093920049154947,,within_group_loo,Neutral
185.5,TD,0.20905170972051892,0.08344862227091021,0.33465479717012764,,within_group_loo,Neutral
185.5,ASD,0.13636759390103326,0.020785957761596224,0.2519492300404703,,within_group_loo,Neutral
186.0,TD,0.16343745928270279,0.04393407223589266,0.2829408463295129,,within_group_loo,Neutral
186.0,ASD,0.09316446227483102,-0.002731930752282355,0.18906085530194439,,within_group_loo,Neutral
186.5,TD,0.10185561618898034,-0.004631193882909501,0.20834242626087018,,within_group_loo,Neutral
186.5,ASD,-0.013334767266942937,-0.11825572429434486,0.09158618976045899,,within_group_loo,Neutral
187.0,TD,0.22479362804652334,0.11000783396525689,0.3395794221277898,,within_group_loo,Neutral
187.0,ASD,0.05874069776855826,-0.058761285137868345,0.17624268067498486,,within_group_loo,Neutral
187.5,TD,0.1874655600151124,0.06904141853452735,0.30588970149569744,,within_group_loo,Mentalizing
187.5,ASD,0.09197977805235417,-0.04302616414838846,0.22698572025309682,,within_group_loo,Mentalizing
188.0,TD,0.16458331241962137,0.05537375338798209,0.27379287145126063,,within_group_loo,Neutral
188.0,ASD,0.09299557900062073,-0.04531725210063205,0.23130841010187353,,within_group_loo,Neutral
188.5,TD,0.15033641936189154,0.03830798493888203,0.26236485378490104,,within_group_loo,Neutral
188.5,ASD,0.00480083019495251,-0.10673904909869575,0.11634070948860076,,within_group_loo,Neutral
189.0,TD,0.1483348514144296,0.027534745565942834,0.26913495726291636,,within_group_loo,Neutral
189.0,ASD,0.03496837778097535,-0.09299219945539984,0.16292895501735055,,within_group_loo,Neutral
189.5,TD,0.07964520874976695,-0.027866411629075744,0.18715682912860965,,within_group_loo,Mentalizing
189.5,ASD,0.01669198563303217,-0.11122782146745949,0.14461179273352384,,within_group_loo,Mentalizing
190.0,TD,-0.03172241069635458,-0.15009053895346422,0.08664571756075506,,within_group_loo,Mentalizing
190.0,ASD,0.010624918420965766,-0.10827632390168634,0.12952616074361786,,within_group_loo,Mentalizing
190.5,TD,0.0031948294151189893,-0.10447303472381526,0.11086269355405325,,within_group_loo,Mentalizing
190.5,ASD,0.0057046598069423774,-0.12040410882670949,0.13181342844059424,,within_group_loo,Mentalizing
191.0,TD,0.03447945113645199,-0.07928973698033898,0.14824863925324297,,within_group_loo,Neutral
191.0,ASD,-0.006641623163693231,-0.13185912002838898,0.11857587370100252,,within_group_loo,Neutral
191.5,TD,0.12941937060056055,0.017739666864797887,0.24109907433632322,,within_group_loo,Neutral
191.5,ASD,0.07011106406159562,-0.0405556720082776,0.18077780013146882,,within_group_loo,Neutral
192.0,TD,0.1351854379591336,0.01863594113452667,0.25173493478374054,,within_group_loo,Neutral
192.0,ASD,0.17619575262096976,0.056795619694382904,0.2955958855475566,,within_group_loo,Neutral
192.5,TD,0.1113588704532406,0.010669198359868001,0.2120485425466132,,within_group_loo,Neutral
192.5,ASD,0.1758559242163526,0.0644595337763467,0.2872523146563585,,within_group_loo,Neutral
193.0,TD,0.1936253503826033,0.07865264303374812,0.3085980577314585,,within_group_loo,Neutral
193.0,ASD,0.16309391163222478,0.059339659099847106,0.26684816416460244,,within_group_loo,Neutral
193.5,TD,0.17471270231557,0.059674951477483126,0.2897504531536569,,within_group_loo,Neutral
193.5,ASD,0.11413158600823886,0.009264670222753804,0.21899850179372393,,within_group_loo,Neutral
194.0,TD,0.1492755940904721,0.04477671002569729,0.25377447815524695,,within_group_loo,Pain-related
194.0,ASD,0.17040268739827052,0.05970365199556259,0.28110172280097845,,within_group_loo,Pain-related
194.5,TD,0.10484289098179864,0.005799463262204624,0.20388631870139265,,within_group_loo,Pain-related
194.5,ASD,0.11331052931159263,-0.009321792879964014,0.23594285150314928,,within_group_loo,Pain-related
195.0,TD,0.18497194058757271,0.07002691218455791,0.2999169689905875,,within_group_loo,Pain-related
195.0,ASD,0.13855655927767438,0.03007654415831612,0.24703657439703264,,within_group_loo,Pain-related
195.5,TD,0.24615263464875548,0.13057678200040862,0.36172848729710233,,within_group_loo,Pain-related
195.5,ASD,0.18492080984096762,0.05739052238341785,0.3124510972985174,,within_group_loo,Pain-related
196.0,TD,0.1828876500325546,0.06491318061293373,0.3008621194521755,,within_group_loo,Pain-related
196.0,ASD,0.19581338984407842,0.0682420908068449,0.32338468888131194,,within_group_loo,Pain-related
196.5,TD,0.20695807961510287,0.1088549647033278,0.30506119452687797,,within_group_loo,Pain-related
196.5,ASD,0.15528650755816728,0.03937757048683922,0.27119544462949535,,within_group_loo,Pain-related
197.0,TD,0.24649869478007214,0.13273617886715786,0.36026121069298644,,within_group_loo,Pain-related
197.0,ASD,0.15084871990678358,0.024454314164691987,0.2772431256488752,,within_group_loo,Pain-related
197.5,TD,0.25753201757611005,0.1410473512387229,0.3740166839134972,,within_group_loo,Pain-related
197.5,ASD,0.2168903150328005,0.09570962052413619,0.33807100954146485,,within_group_loo,Pain-related
198.0,TD,0.22523376226024747,0.10322263613965231,0.3472448883808426,,within_group_loo,Neutral
198.0,ASD,0.23885860403017192,0.11715853537512182,0.360558672685222,,within_group_loo,Neutral
198.5,TD,0.1526173655082099,0.024144366745157853,0.28109036427126194,,within_group_loo,Neutral
198.5,ASD,0.10189474009315153,-0.022030997599443353,0.2258204777857464,,within_group_loo,Neutral
199.0,TD,0.0923963672222302,-0.020942586944486252,0.20573532138894665,,within_group_loo,Neutral
199.0,ASD,0.02680418209174884,-0.08437901040851535,0.13798737459201305,,within_group_loo,Neutral
199.5,TD,0.1492488395165072,0.034323647939227875,0.2641740310937865,,within_group_loo,Neutral
199.5,ASD,-0.01744372074015593,-0.13150796267628553,0.09662052119597367,,within_group_loo,Neutral
200.0,TD,0.14106628034495614,0.025158484905176512,0.25697407578473574,,within_group_loo,Neutral
200.0,ASD,0.009897428239303101,-0.10550231113270675,0.12529716761131296,,within_group_loo,Neutral
200.5,TD,0.1302989549045139,0.01902243102809638,0.24157547878093144,,within_group_loo,Neutral
200.5,ASD,-0.05794206636366103,-0.19040721746128214,0.07452308473396008,,within_group_loo,Neutral
201.0,TD,0.22207593889495417,0.13180288378422464,0.3123489940056837,,within_group_loo,Neutral
201.0,ASD,0.17351811270869805,0.05452963418197383,0.2925065912354223,,within_group_loo,Neutral
201.5,TD,0.21821060982963866,0.11642874961775067,0.31999247004152664,,within_group_loo,Neutral
201.5,ASD,0.16601499204379822,0.04619636680445684,0.2858336172831396,,within_group_loo,Neutral
202.0,TD,0.2243942354745035,0.13485211391370677,0.3139363570353002,,within_group_loo,Neutral
202.0,ASD,0.14727834165726386,0.036642910381478794,0.25791377293304896,,within_group_loo,Neutral
202.5,TD,0.24470781705624858,0.16142031524875783,0.32799531886373934,,within_group_loo,Neutral
202.5,ASD,0.154583225128786,0.04873657027347578,0.2604298799840962,,within_group_loo,Neutral
203.0,TD,0.1882252467942289,0.08328197819350652,0.29316851539495126,,within_group_loo,Neutral
203.0,ASD,0.15452994477961865,0.03776872462713228,0.27129116493210503,,within_group_loo,Neutral
203.5,TD,0.18492362218147254,0.08500002861315399,0.2848472157497911,,within_group_loo,Neutral
203.5,ASD,0.11867506355387909,0.019357909163539702,0.21799221794421847,,within_group_loo,Neutral
204.0,TD,0.20183303342900785,0.09777688069295233,0.3058891861650634,,within_group_loo,Neutral
204.0,ASD,0.11431048936151113,0.00822538401246127,0.22039559471056097,,within_group_loo,Neutral
204.5,TD,0.09027669039239092,0.0007616177930330342,0.17979176299174882,,within_group_loo,Neutral
204.5,ASD,0.1817127394463828,0.07191799869598464,0.29150748019678097,,within_group_loo,Neutral
205.0,TD,0.08832258459229128,0.0003240004557520104,0.17632116872883055,,within_group_loo,Neutral
205.0,ASD,0.187778793473155,0.09249475775313354,0.28306282919317644,,within_group_loo,Neutral
205.5,TD,0.040528342650028595,-0.049618759806750345,0.13067544510680754,,within_group_loo,Neutral
205.5,ASD,0.26356669818626527,0.15070456923051545,0.3764288271420151,,within_group_loo,Neutral
206.0,TD,0.005802261940579384,-0.08327170869469254,0.0948762325758513,,within_group_loo,Neutral
206.0,ASD,0.2610252327951393,0.1486290288579309,0.3734214367323477,,within_group_loo,Neutral
206.5,TD,0.1140519916831952,0.007718431634164358,0.22038555173222604,,within_group_loo,Neutral
206.5,ASD,0.24445517513722495,0.13560874502476555,0.35330160524968435,,within_group_loo,Neutral
207.0,TD,0.09356749607509596,-0.011779708996650526,0.19891470114684245,,within_group_loo,Neutral
207.0,ASD,0.13636859515052643,0.026985382476156616,0.24575180782489625,,within_group_loo,Neutral
207.5,TD,0.13176185455175993,0.022207747710705786,0.24131596139281408,,within_group_loo,Neutral
207.5,ASD,0.1273576225754357,0.012286240155980316,0.2424290049948911,,within_group_loo,Neutral
208.0,TD,0.14370108864327225,0.03514279526840623,0.25225938201813825,,within_group_loo,Neutral
208.0,ASD,-0.07965821914818132,-0.1782314884581664,0.018915050161803754,,within_group_loo,Neutral
208.5,TD,0.14599297854871135,0.033362856397846155,0.25862310069957656,,within_group_loo,Neutral
208.5,ASD,-0.0029629056833349043,-0.12286658947192734,0.11694077810525753,,within_group_loo,Neutral
209.0,TD,0.10431648411550944,-0.01119581751327113,0.21982878574429,,within_group_loo,Neutral
209.0,ASD,-0.016979154350718385,-0.13323337757900858,0.0992750688775718,,within_group_loo,Neutral
209.5,TD,0.09007612513449621,-0.028508745068568542,0.20866099533756097,,within_group_loo,Neutral
209.5,ASD,0.0009799295251853315,-0.1109648192578462,0.11292467830821686,,within_group_loo,Neutral
210.0,TD,0.0013379786887048654,-0.10568391673877374,0.10835987411618346,,within_group_loo,Neutral
210.0,ASD,0.07299132867120676,-0.054812314679566446,0.20079497202198,,within_group_loo,Neutral
210.5,TD,-0.0020810280908531652,-0.12865658974157088,0.12449453355986453,,within_group_loo,Pain-related
210.5,ASD,0.07115918998691298,-0.04860824973808871,0.19092662971191465,,within_group_loo,Pain-related
211.0,TD,-0.04676162226414703,-0.1592300425355689,0.06570679800727483,,within_group_loo,Pain-related
211.0,ASD,0.07577150388106707,-0.041727913469323516,0.19327092123145767,,within_group_loo,Pain-related
211.5,TD,0.0708028758221712,-0.046160269589716724,0.1877660212340591,,within_group_loo,Pain-related
211.5,ASD,0.1352256894068358,0.009214015723294389,0.2612373630903772,,within_group_loo,Pain-related
212.0,TD,0.07236344172133843,-0.03647428531756913,0.181201168760246,,within_group_loo,Pain-related
212.0,ASD,0.12867058196930858,0.003765102040291804,0.2535760618983254,,within_group_loo,Pain-related
212.5,TD,0.0658650641489221,-0.04152290059839765,0.17325302889624183,,within_group_loo,Pain-related
212.5,ASD,0.04355807321653826,-0.08298256519508362,0.17009871162816015,,within_group_loo,Pain-related
213.0,TD,0.20546693567177773,0.09454020303762334,0.31639366830593213,,within_group_loo,Pain-related
213.0,ASD,0.06491392992835096,-0.047817703533112654,0.17764556338981458,,within_group_loo,Pain-related
213.5,TD,0.22850234584120088,0.11567217031686892,0.3413325213655328,,within_group_loo,Pain-related
213.5,ASD,0.085040286699346,-0.039648557509001356,0.20972913090769335,,within_group_loo,Pain-related
214.0,TD,0.1517222934246799,0.038750483090113155,0.2646941037592467,,within_group_loo,Neutral
214.0,ASD,0.09034534274201614,-0.03511184603168638,0.21580253151571865,,within_group_loo,Neutral
214.5,TD,0.10910222761758484,0.0025639008874971114,0.21564055434767257,,within_group_loo,Pain-related
214.5,ASD,0.07620831208371191,-0.039345226113905785,0.1917618502813296,,within_group_loo,Pain-related
215.0,TD,0.1799082458306952,0.07906716547823754,0.28074932618315285,,within_group_loo,Neutral
215.0,ASD,0.04040739685510777,-0.04632946031445923,0.12714425402467477,,within_group_loo,Neutral
215.5,TD,0.2340140376341391,0.1157311588177321,0.3522969164505461,,within_group_loo,Pain-related
215.5,ASD,0.05422356993783881,-0.05034905597507192,0.15879619585074956,,within_group_loo,Pain-related
216.0,TD,0.21133814946138066,0.0963957951873929,0.32628050373536843,,within_group_loo,Pain-related
216.0,ASD,0.06768738091859361,-0.02251042527276116,0.15788518710994837,,within_group_loo,Pain-related
216.5,TD,0.23280571567339997,0.13122580731123223,0.3343856240355677,,within_group_loo,Pain-related
216.5,ASD,0.08766188364450435,-0.018507351291900773,0.19383111858090946,,within_group_loo,Pain-related
217.0,TD,0.03592235078078926,-0.04742352740245538,0.1192682289640339,,within_group_loo,Pain-related
217.0,ASD,0.06260989213961093,-0.040992143858616215,0.16621192813783808,,within_group_loo,Pain-related
217.5,TD,0.21285710500224064,0.11010151146754522,0.3156126985369361,,within_group_loo,Pain-related
217.5,ASD,0.07284077541935717,-0.021110840398610525,0.16679239123732487,,within_group_loo,Pain-related
218.0,TD,0.1882924182997931,0.07438921525383384,0.30219562134575234,,within_group_loo,Neutral
218.0,ASD,0.05376404716291949,-0.04918975568374853,0.15671785000958752,,within_group_loo,Neutral
218.5,TD,0.19692783000664268,0.08616558741019142,0.30769007260309394,,within_group_loo,Neutral
218.5,ASD,0.049330523490473774,-0.055652939615537536,0.1543139865964851,,within_group_loo,Neutral
219.0,TD,0.15806348060310463,0.053233368493751404,0.2628935927124578,,within_group_loo,Neutral
219.0,ASD,0.037016076003383504,-0.06455129860609404,0.13858345061286106,,within_group_loo,Neutral
219.5,TD,0.20395027354461717,0.09705007381232873,0.3108504732769056,,within_group_loo,Pain-related
219.5,ASD,0.00026725643942557904,-0.12433640667701223,0.12487091955586338,,within_group_loo,Pain-related
220.0,TD,0.12298917851312714,0.02448371394585229,0.221494643080402,,within_group_loo,Pain-related
220.0,ASD,0.025513002639279247,-0.09750317244907526,0.14852917772763374,,within_group_loo,Pain-related
220.5,TD,0.039075371682744504,-0.06502020871701764,0.14317095208250666,,within_group_loo,Pain-related
220.5,ASD,-0.00594158807458206,-0.12342894504305428,0.11154576889389016,,within_group_loo,Pain-related
221.0,TD,0.04282233846059806,-0.05795285812576649,0.1435975350469626,,within_group_loo,Pain-related
221.0,ASD,-0.10807094324725544,-0.1895926424454791,-0.026549244049031778,,within_group_loo,Pain-related
221.5,TD,0.06232883034511154,-0.03626928375770548,0.16092694444792854,,within_group_loo,Pain-related
221.5,ASD,-0.028241714314670083,-0.12694275567765423,0.07045932704831408,,within_group_loo,Pain-related
222.0,TD,-0.05405816454006837,-0.13373445586701083,0.02561812678687407,,within_group_loo,Neutral
222.0,ASD,0.010520760844879724,-0.10616169786438376,0.1272032195541432,,within_group_loo,Neutral
222.5,TD,0.059391533132004334,-0.03982296842452508,0.15860603468853374,,within_group_loo,Neutral
222.5,ASD,0.06394156004022924,-0.06336379495289587,0.19124691503335436,,within_group_loo,Neutral
223.0,TD,0.21696536085583348,0.10165548749864207,0.3322752342130249,,within_group_loo,Neutral
223.0,ASD,-0.013015571398385278,-0.13085788355400266,0.10482674075723211,,within_group_loo,Neutral
223.5,TD,0.18622716058803201,0.063290075930224,0.30916424524584,,within_group_loo,Neutral
223.5,ASD,0.004731627955198259,-0.10035202793343384,0.10981528384383035,,within_group_loo,Neutral
224.0,TD,0.16022889153005151,0.03701237269268656,0.28344541036741644,,within_group_loo,Neutral
224.0,ASD,0.07492605781311847,-0.04223555753727452,0.19208767316351144,,within_group_loo,Neutral
224.5,TD,0.12713312703859386,0.01197316662932306,0.24229308744786465,,within_group_loo,Neutral
224.5,ASD,0.07944900549807105,-0.027225857758941846,0.18612386875508394,,within_group_loo,Neutral
225.0,TD,0.1886835517822852,0.05721439698310832,0.3201527065814621,,within_group_loo,Neutral
225.0,ASD,0.058611079055806314,-0.03132102798344856,0.14854318609506117,,within_group_loo,Neutral
225.5,TD,0.17401963586517122,0.0407280105572396,0.3073112611731028,,within_group_loo,Neutral
225.5,ASD,0.021174365680810846,-0.0775494381002503,0.11989816946187198,,within_group_loo,Neutral
226.0,TD,0.1288894688856683,0.024902884032549047,0.23287605373878756,,within_group_loo,Neutral
226.0,ASD,0.0494281366277985,-0.038378107475539915,0.13723438073113692,,within_group_loo,Neutral
226.5,TD,0.03807342559924458,-0.07986003953796084,0.15600689073645,,within_group_loo,Neutral
226.5,ASD,0.06137693538071825,-0.054744579158122135,0.17749844991955863,,within_group_loo,Neutral
227.0,TD,0.007027859254005782,-0.10269976848964617,0.11675548699765774,,within_group_loo,Neutral
227.0,ASD,0.06188165190186796,-0.06509120191113785,0.18885450571487375,,within_group_loo,Neutral
227.5,TD,0.08277140612206726,-0.021220278933131595,0.18676309117726614,,within_group_loo,Neutral
227.5,ASD,0.028675921197914345,-0.07821133792272929,0.13556318031855796,,within_group_loo,Neutral
228.0,TD,0.1190857651728912,0.003015413789572166,0.23515611655621022,,within_group_loo,Pain-related
228.0,ASD,-0.11734244400251904,-0.22755045226264142,-0.0071344357423966664,,within_group_loo,Pain-related
228.5,TD,0.10698708632820714,-0.008678089128881614,0.2226522617852959,,within_group_loo,Neutral
228.5,ASD,0.0031485657914532535,-0.11658048624053356,0.12287761782344007,,within_group_loo,Neutral
229.0,TD,0.04806112028635318,-0.05112320530303419,0.14724544587574057,,within_group_loo,Neutral
229.0,ASD,0.06865187842238106,-0.055549636183113385,0.19285339302787552,,within_group_loo,Neutral
229.5,TD,0.09249467433597662,-0.019853829879802068,0.20484317855175532,,within_group_loo,Pain-related
229.5,ASD,0.0555108665704072,-0.03605691477010664,0.14707864791092104,,within_group_loo,Pain-related
230.0,TD,0.09467451936221613,-0.007585477876425509,0.19693451660085776,,within_group_loo,Pain-related
230.0,ASD,0.0337776991296955,-0.07500072973574563,0.14255612799513662,,within_group_loo,Pain-related
230.5,TD,0.05284237139488296,-0.05763795194363974,0.16332269473340566,,within_group_loo,Pain-related
230.5,ASD,0.03364870196032657,-0.08841617044755212,0.15571357436820527,,within_group_loo,Pain-related
